replay,player,day,animals_COW,animals_GOOSE,animals_SHEEP,plants_CARROT,plants_MELON,plants_STRAWBERRY,plants_TOMATO,plants_WHEAT,tiles_planted_today_CARROT,tiles_planted_today_MELON,tiles_planted_today_STRAWBERRY,tiles_planted_today_TOMATO,tiles_planted_today_WHEAT,land_owned,hands,money
episode-99058160-replay,1,29,4,0,3,0,0,2,0,0,0,0,0,0,0,3,12,70946.0
episode-99058162-replay,0,0,3,0,2,0,5,0,0,8,0,5,0,0,8,1,0,64.0
episode-99058162-replay,0,1,3,0,2,0,5,0,0,12,0,0,0,0,4,1,0,17.0
episode-99058162-replay,0,2,3,0,2,0,5,2,0,13,0,0,2,0,1,1,0,22.0
episode-99058162-replay,0,3,3,0,2,0,5,2,0,13,0,0,0,0,0,1,0,312.0
episode-99058162-replay,0,4,3,0,2,0,5,7,0,8,0,0,5,0,3,1,0,91.0
episode-99058162-replay,0,5,3,0,2,0,5,10,0,4,0,0,3,0,0,2,0,90.0
episode-99058162-replay,0,6,6,0,2,0,15,10,0,11,0,10,0,0,8,2,0,27.0
episode-99058162-replay,0,7,7,0,2,0,15,14,0,12,0,0,4,0,1,2,0,21.0
episode-99058162-replay,0,8,7,0,4,0,16,20,0,9,0,1,6,0,0,3,0,23.0
episode-99058162-replay,0,9,7,0,4,0,16,24,0,9,0,0,4,0,0,3,0,2.0
episode-99058162-replay,0,10,7,0,4,0,11,34,0,6,0,0,10,0,0,3,0,7120.0
episode-99058162-replay,0,11,8,0,4,0,11,34,0,13,0,0,0,0,13,3,0,8873.0
episode-99058162-replay,0,12,9,0,4,0,11,38,0,13,0,0,4,0,0,3,0,10150.0
episode-99058162-replay,0,13,9,0,4,0,11,38,0,13,0,0,0,0,0,3,0,12369.0
episode-99058162-replay,0,14,9,0,4,0,11,38,0,13,0,0,0,0,0,3,0,18034.0
episode-99058162-replay,0,15,9,0,5,0,11,38,0,6,0,0,0,0,2,3,0,21320.0
episode-99058162-replay,0,16,9,0,5,0,1,38,3,3,0,0,0,3,1,3,0,31642.0
episode-99058162-replay,0,17,9,0,6,0,1,38,7,6,0,0,0,4,3,3,0,36271.0
episode-99058162-replay,0,18,9,0,6,0,0,38,7,7,0,0,0,0,1,3,0,42955.0
episode-99058162-replay,0,19,9,0,7,0,0,36,7,10,0,0,0,0,4,3,0,49644.0
episode-99058162-replay,0,20,9,0,7,0,0,36,7,9,0,0,0,0,1,3,0,57251.0
episode-99058162-replay,0,21,9,0,9,0,0,31,7,11,0,0,0,0,3,3,0,65518.0
episode-99058162-replay,0,22,9,0,10,0,0,28,7,12,0,0,0,0,4,3,0,70640.0
episode-99058162-replay,0,23,9,0,11,0,0,28,7,14,0,0,0,0,6,3,0,74736.0
episode-99058162-replay,0,24,9,0,11,0,0,24,7,15,0,0,0,0,2,3,0,78739.0
episode-99058162-replay,0,25,9,0,11,0,0,17,7,18,0,0,0,0,6,3,0,80251.0
episode-99058162-replay,0,26,9,0,11,0,0,14,7,26,0,0,0,0,12,3,0,83532.0
episode-99058162-replay,0,27,9,0,11,0,0,4,7,19,0,0,0,0,0,3,0,89518.0
episode-99058162-replay,0,28,4,0,6,0,0,4,4,16,0,0,0,0,0,3,0,91850.0
episode-99058162-replay,0,29,4,0,6,0,0,0,0,0,0,0,0,0,0,3,12,102204.0
episode-99058162-replay,1,0,2,0,2,0,11,0,0,6,0,11,0,0,6,1,0,138.0
episode-99058162-replay,1,1,2,0,2,0,11,0,0,7,0,0,0,0,1,1,0,380.0
episode-99058162-replay,1,2,2,0,2,0,11,0,0,10,0,0,0,0,3,1,0,354.0
episode-99058162-replay,1,3,2,0,2,0,11,0,0,10,0,0,0,0,0,1,0,901.0
episode-99058162-replay,1,4,2,0,2,0,11,2,0,4,0,0,2,0,0,1,0,566.0
episode-99058162-replay,1,5,2,0,2,0,11,3,0,13,0,0,1,0,10,2,0,169.0
episode-99058162-replay,1,6,2,0,2,0,11,14,0,14,0,0,11,0,4,2,0,1379.0
episode-99058162-replay,1,7,5,0,2,0,11,16,0,14,0,0,2,0,0,2,0,402.0
episode-99058162-replay,1,8,7,0,2,0,11,16,0,14,0,0,0,0,0,2,0,1943.0
episode-99058162-replay,1,9,9,0,2,0,11,19,0,8,0,0,3,0,4,2,0,2400.0
episode-99058162-replay,1,10,10,0,2,0,0,22,0,8,0,0,3,0,1,3,0,14105.0
episode-99058162-replay,1,11,10,0,2,0,0,36,8,19,0,0,14,8,14,3,0,14759.0
episode-99058162-replay,1,12,10,0,2,0,0,36,8,19,0,0,0,0,0,3,0,17818.0
episode-99058162-replay,1,13,10,0,2,0,0,36,8,18,0,0,0,0,3,3,0,17406.0
episode-99058162-replay,1,14,10,0,2,0,0,36,8,19,0,0,0,0,2,3,0,19397.0
episode-99058162-replay,1,15,10,0,2,0,0,36,8,14,0,0,0,0,9,3,0,23306.0
episode-99058162-replay,1,16,10,0,2,0,0,36,8,19,0,0,0,0,5,3,0,30767.0
episode-99058162-replay,1,17,10,0,2,0,0,36,8,17,0,0,0,0,1,3,0,38340.0
episode-99058162-replay,1,18,10,0,4,0,0,36,8,16,0,0,0,0,1,3,0,40335.0
episode-99058162-replay,1,19,10,0,4,0,0,36,8,11,0,0,0,0,4,3,0,46712.0
episode-99058162-replay,1,20,10,0,4,0,0,34,8,11,0,0,0,0,5,3,0,52363.0
episode-99058162-replay,1,21,10,0,5,0,0,33,8,16,0,0,0,0,6,3,0,62416.0
episode-99058162-replay,1,22,10,0,5,0,0,22,8,27,0,0,0,0,12,3,0,68365.0
episode-99058162-replay,1,23,10,0,5,0,0,20,0,38,0,0,0,0,15,3,0,74115.0
episode-99058162-replay,1,24,10,0,5,0,0,20,0,39,0,0,0,0,6,3,0,79027.0
episode-99058162-replay,1,25,10,0,5,0,0,17,0,41,0,0,0,0,8,3,0,83376.0
episode-99058162-replay,1,26,10,0,5,0,0,14,0,41,0,0,0,0,12,3,0,85150.0
episode-99058162-replay,1,27,10,0,5,0,0,0,0,26,0,0,0,0,0,3,0,90423.0
episode-99058162-replay,1,28,10,0,5,0,0,0,0,20,0,0,0,0,0,3,0,95111.0
episode-99058162-replay,1,29,10,0,5,0,0,0,0,0,0,0,0,0,0,3,8,99078.0
episode-99058165-replay,0,0,3,0,2,0,5,0,0,8,0,5,0,0,8,1,0,64.0
episode-99058165-replay,0,1,3,0,2,0,5,0,0,12,0,0,0,0,4,1,0,17.0
episode-99058165-replay,0,2,3,0,2,0,5,2,0,13,0,0,2,0,1,1,0,22.0
episode-99058165-replay,0,3,3,0,2,0,5,2,0,13,0,0,0,0,0,1,0,310.0
episode-99058165-replay,0,4,3,0,2,0,5,7,0,8,0,0,5,0,3,1,0,84.0
episode-99058165-replay,0,5,3,0,2,0,5,11,0,4,0,0,4,0,0,2,0,13.0
episode-99058165-replay,0,6,7,0,2,0,15,11,0,7,0,10,0,0,4,2,0,24.0
episode-99058165-replay,0,7,7,0,2,0,15,14,0,11,0,0,3,0,4,2,0,19.0
episode-99058165-replay,0,8,7,0,3,0,17,16,0,15,0,2,2,0,6,3,0,21.0
episode-99058165-replay,0,9,7,0,4,0,17,20,0,15,0,0,4,0,1,3,0,19.0
episode-99058165-replay,0,10,7,0,4,0,12,23,0,13,0,0,3,0,2,3,0,8684.0
episode-99058165-replay,0,11,7,1,4,0,12,24,0,22,0,0,1,0,13,3,0,9405.0
episode-99058165-replay,0,12,7,2,4,0,14,29,0,18,0,2,5,0,2,3,0,10800.0
episode-99058165-replay,0,13,7,2,4,0,14,29,0,17,0,0,0,0,0,3,0,12669.0
episode-99058165-replay,0,14,7,2,4,0,14,29,0,18,0,0,0,0,3,3,0,18972.0
episode-99058165-replay,0,15,7,2,4,0,14,29,0,14,0,0,0,0,7,3,0,22635.0
episode-99058165-replay,0,16,7,2,4,0,4,29,0,16,0,0,0,0,6,3,0,33503.0
episode-99058165-replay,0,17,7,2,4,0,4,29,0,26,0,0,0,0,11,3,0,35859.0
episode-99058165-replay,0,18,7,2,4,0,4,29,0,28,0,0,0,0,4,3,0,37912.0
episode-99058165-replay,0,19,7,2,4,0,3,27,0,25,0,0,0,0,4,3,0,40097.0
episode-99058165-replay,0,20,7,2,4,0,2,27,0,27,0,0,0,0,8,3,0,42090.0
episode-99058165-replay,0,21,7,2,4,18,2,22,0,20,18,0,0,0,2,3,0,43545.0
episode-99058165-replay,0,22,7,2,4,28,2,17,0,14,10,0,0,0,0,3,0,45055.0
episode-99058165-replay,0,23,7,2,4,34,0,17,0,10,6,0,0,0,0,3,0,46076.0
episode-99058165-replay,0,24,7,2,4,31,0,14,0,3,12,0,0,0,0,3,0,47869.0
episode-99058165-replay,0,25,7,2,4,25,0,9,0,11,5,0,0,0,11,3,0,49900.0
episode-99058165-replay,0,26,7,2,4,28,0,6,0,17,11,0,0,0,6,3,0,49607.0
episode-99058165-replay,0,27,7,2,1,17,0,4,0,17,0,0,0,0,0,3,0,51688.0
episode-99058165-replay,0,28,0,2,1,11,0,4,0,17,0,0,0,0,0,3,0,52796.0
episode-99058165-replay,0,29,0,2,1,1,0,0,0,3,0,0,0,0,0,3,12,60408.0
episode-99058165-replay,1,0,2,0,2,0,11,0,0,6,0,11,0,0,6,1,0,138.0
episode-99058165-replay,1,1,2,0,2,0,11,0,0,7,0,0,0,0,1,1,0,380.0
episode-99058165-replay,1,2,2,0,2,0,11,0,0,10,0,0,0,0,3,1,0,354.0
episode-99058165-replay,1,3,2,0,2,0,11,0,0,10,0,0,0,0,0,1,0,901.0
episode-99058165-replay,1,4,2,0,2,0,11,2,0,4,0,0,2,0,0,1,0,566.0
episode-99058165-replay,1,5,2,0,2,0,11,3,0,13,0,0,1,0,10,2,0,182.0
episode-99058165-replay,1,6,2,0,2,0,11,13,0,14,0,0,10,0,4,2,0,1382.0
episode-99058165-replay,1,7,5,0,2,0,11,16,0,14,0,0,3,0,0,2,0,601.0
episode-99058165-replay,1,8,7,0,2,0,11,16,0,14,0,0,0,0,0,2,0,1607.0
episode-99058165-replay,1,9,8,0,2,0,11,19,0,8,0,0,3,0,4,2,0,2510.0
episode-99058165-replay,1,10,8,0,2,0,0,23,0,10,0,0,4,0,5,3,0,16413.0
episode-99058165-replay,1,11,8,0,2,0,0,24,0,26,0,0,1,0,17,3,0,16601.0
episode-99058165-replay,1,12,8,0,2,8,0,24,0,29,8,0,0,0,3,3,0,19006.0
episode-99058165-replay,1,13,8,0,2,8,0,24,0,31,0,0,0,0,6,3,0,18836.0
episode-99058165-replay,1,14,8,0,2,8,0,24,0,30,0,0,0,0,4,3,0,19301.0
episode-99058165-replay,1,15,8,0,2,7,0,24,0,20,7,0,0,0,5,3,0,22177.0
episode-99058165-replay,1,16,8,0,2,16,0,24,0,22,9,0,0,0,7,3,0,25924.0
episode-99058165-replay,1,17,8,0,2,16,0,24,0,23,0,0,0,0,7,3,0,29935.0
episode-99058165-replay,1,18,8,0,2,20,0,24,0,21,11,0,0,0,2,3,0,33028.0
episode-99058165-replay,1,19,8,0,2,19,0,24,0,20,8,0,0,0,4,3,0,36584.0
episode-99058165-replay,1,20,8,0,2,21,0,22,0,21,2,0,0,0,8,3,0,39576.0
episode-99058165-replay,1,21,8,0,2,20,0,21,0,20,10,0,0,0,6,3,0,40690.0
episode-99058165-replay,1,22,8,0,2,21,0,11,0,28,9,0,0,0,10,3,0,42658.0
episode-99058165-replay,1,23,8,0,2,21,0,8,0,33,2,0,0,0,9,3,0,43510.0
episode-99058165-replay,1,24,8,0,2,21,0,8,0,33,10,0,0,0,8,3,0,44205.0
episode-99058165-replay,1,25,8,0,2,22,0,5,0,35,10,0,0,0,8,3,0,46710.0
episode-99058165-replay,1,26,8,0,2,20,0,1,0,42,0,0,0,0,17,3,0,48366.0
episode-99058165-replay,1,27,8,0,2,10,0,0,0,33,0,0,0,0,0,3,0,52073.0
episode-99058165-replay,1,28,8,0,2,0,0,0,0,25,0,0,0,0,0,3,0,55703.0
episode-99058165-replay,1,29,8,0,2,0,0,0,0,3,0,0,0,0,0,3,8,59599.0
episode-99115169-replay,0,0,2,0,2,0,11,0,0,6,0,11,0,0,6,1,0,138.0
episode-99115169-replay,0,1,2,0,2,0,11,0,0,7,0,0,0,0,1,1,0,380.0
episode-99115169-replay,0,2,2,0,2,0,11,0,0,10,0,0,0,0,3,1,0,354.0
episode-99115169-replay,0,3,2,0,2,0,11,0,0,10,0,0,0,0,0,1,0,901.0
episode-99115169-replay,0,4,2,0,2,0,11,0,0,4,0,0,0,0,0,1,0,394.0
episode-99115169-replay,0,5,3,0,3,0,11,0,0,3,0,0,0,0,0,1,0,799.0
episode-99115169-replay,0,6,4,0,3,0,11,11,0,0,0,0,11,0,0,2,0,498.0
episode-99115169-replay,0,7,4,0,3,0,11,18,0,3,0,0,7,0,3,2,0,646.0
episode-99115169-replay,0,8,6,0,3,0,11,21,0,3,0,0,3,0,0,2,0,2255.0
episode-99115169-replay,0,9,6,0,6,0,11,21,0,3,0,0,0,0,0,2,0,2553.0
episode-99115169-replay,0,10,6,0,7,0,0,23,0,3,0,0,2,0,0,3,0,14297.0
episode-99115169-replay,0,11,6,0,9,0,0,24,8,19,0,0,1,8,19,3,0,16035.0
episode-99115169-replay,0,12,6,0,9,0,0,24,8,28,0,0,0,0,9,3,0,19584.0
episode-99115169-replay,0,13,6,0,9,0,0,24,8,28,0,0,0,0,0,3,0,20288.0
episode-99115169-replay,0,14,6,0,9,0,0,24,8,28,0,0,0,0,0,3,0,22733.0
episode-99115169-replay,0,15,6,0,9,0,0,24,10,21,0,0,0,2,10,3,0,24299.0
episode-99115169-replay,0,16,6,0,9,3,0,24,10,19,3,0,0,0,9,3,0,36556.0
episode-99115169-replay,0,17,6,0,9,5,0,24,10,19,2,0,0,0,0,3,0,39781.0
episode-99115169-replay,0,18,6,0,9,5,0,24,10,19,0,0,0,0,0,3,0,48121.0
episode-99115169-replay,0,19,6,0,9,5,0,24,11,14,3,0,0,1,5,3,0,52762.0
episode-99115169-replay,0,20,6,0,9,5,0,24,11,11,2,0,0,0,6,3,0,58058.0
episode-99115169-replay,0,21,6,0,9,7,0,24,11,17,2,0,0,0,6,3,0,65620.0
episode-99115169-replay,0,22,6,0,9,5,0,13,11,26,1,0,0,0,9,3,0,69194.0
episode-99115169-replay,0,23,6,0,9,6,0,6,3,34,3,0,0,0,13,3,0,72188.0
episode-99115169-replay,0,24,6,0,9,12,0,3,3,36,8,0,0,0,8,3,0,76640.0
episode-99115169-replay,0,25,6,0,9,13,0,3,3,39,2,0,0,0,9,3,0,80895.0
episode-99115169-replay,0,26,6,0,9,10,0,1,3,43,0,0,0,0,13,3,0,83927.0
episode-99115169-replay,0,27,6,0,9,2,0,0,1,30,0,0,0,0,0,3,0,90167.0
episode-99115169-replay,0,28,6,0,9,0,0,0,1,22,0,0,0,0,0,3,0,96458.0
episode-99115169-replay,0,29,6,0,9,0,0,0,1,3,0,0,0,0,0,3,8,102699.0
episode-99115169-replay,1,0,2,0,2,7,8,0,0,3,7,8,0,0,3,1,0,42.0
episode-99115169-replay,1,1,2,0,2,7,8,0,0,3,0,0,0,0,0,1,0,42.0
episode-99115169-replay,1,2,2,0,2,7,8,1,0,3,0,0,1,0,0,1,0,317.0
episode-99115169-replay,1,3,2,0,2,0,8,4,0,3,0,0,3,0,0,1,0,82.0
episode-99115169-replay,1,4,2,0,3,0,8,7,0,1,0,0,3,0,1,1,0,276.0
episode-99115169-replay,1,5,2,0,3,0,8,8,0,1,0,0,1,0,0,1,0,390.0
episode-99115169-replay,1,6,4,0,4,0,8,8,0,9,0,0,0,0,8,2,0,87.0
episode-99115169-replay,1,7,4,0,4,0,8,10,0,21,0,0,2,0,12,2,0,505.0
episode-99115169-replay,1,8,4,0,6,0,8,10,0,20,0,0,0,0,0,2,0,915.0
episode-99115169-replay,1,9,4,0,7,0,8,10,0,20,0,0,0,0,0,2,0,2577.0
episode-99115169-replay,1,10,4,0,9,0,6,17,0,12,0,6,7,0,0,3,0,3211.0
episode-99115169-replay,1,11,4,0,11,0,6,17,0,25,0,0,0,0,21,3,0,10125.0
episode-99115169-replay,1,12,4,0,11,0,6,17,0,23,0,0,0,0,2,3,0,12201.0
episode-99115169-replay,1,13,4,0,11,0,6,17,0,25,0,0,0,0,2,3,0,16251.0
episode-99115169-replay,1,14,4,0,11,0,6,17,0,25,0,0,0,0,0,3,0,23150.0
episode-99115169-replay,1,15,4,0,11,0,6,26,0,10,0,0,9,0,0,3,0,25980.0
episode-99115169-replay,1,16,4,0,11,0,6,31,0,7,0,0,5,0,4,3,0,33429.0
episode-99115169-replay,1,17,4,0,11,0,6,31,0,7,0,0,0,0,3,3,0,36406.0
episode-99115169-replay,1,18,4,0,11,0,6,31,0,7,0,0,0,0,0,3,0,46046.0
episode-99115169-replay,1,19,4,0,13,0,6,30,0,8,0,0,0,0,1,3,0,45077.0
episode-99115169-replay,1,20,4,0,13,0,0,27,0,9,0,0,0,0,7,3,0,53945.0
episode-99115169-replay,1,21,4,0,15,0,0,24,0,20,0,0,0,0,12,3,0,59712.0
episode-99115169-replay,1,22,4,0,15,0,0,23,0,20,0,0,0,0,1,3,0,63269.0
episode-99115169-replay,1,23,4,0,15,0,0,21,0,20,0,0,0,0,7,3,0,65456.0
episode-99115169-replay,1,24,4,0,15,0,0,21,0,19,0,0,0,0,8,3,0,71475.0
episode-99115169-replay,1,25,4,0,15,5,0,21,0,17,5,0,0,0,1,3,0,74676.0
episode-99115169-replay,1,26,4,0,15,5,0,21,0,14,0,0,0,0,3,3,0,79782.0
episode-99115169-replay,1,27,4,0,15,9,0,14,0,7,6,0,0,0,0,3,0,84687.0
episode-99115169-replay,1,28,4,0,13,7,0,14,0,4,0,0,0,0,0,3,0,92889.0
episode-99115169-replay,1,29,4,0,13,2,0,14,0,0,0,0,0,0,0,3,12,98230.0
episode-99115180-replay,0,0,2,0,2,0,11,0,0,6,0,11,0,0,6,1,0,138.0
episode-99115180-replay,0,1,2,0,2,0,11,0,0,7,0,0,0,0,1,1,0,380.0
episode-99115180-replay,0,2,2,0,2,0,11,0,0,10,0,0,0,0,3,1,0,354.0
episode-99115180-replay,0,3,2,0,2,0,11,0,0,10,0,0,0,0,0,1,0,901.0
episode-99115180-replay,0,4,2,0,2,0,11,2,0,4,0,0,2,0,0,1,0,566.0
episode-99115180-replay,0,5,2,0,2,0,11,3,0,13,0,0,1,0,10,2,0,169.0
episode-99115180-replay,0,6,2,0,2,0,11,13,0,14,0,0,10,0,4,2,0,1379.0
episode-99115180-replay,0,7,5,0,2,0,11,16,0,14,0,0,3,0,0,2,0,573.0
episode-99115180-replay,0,8,7,0,2,0,11,16,0,14,0,0,0,0,0,2,0,1954.0
episode-99115180-replay,0,9,8,0,2,0,11,21,0,8,0,0,5,0,4,3,0,637.0
episode-99115180-replay,0,10,8,0,2,0,0,27,0,9,0,0,6,0,1,3,0,16146.0
episode-99115180-replay,0,11,8,0,2,0,0,36,0,27,0,0,9,0,22,3,0,16033.0
episode-99115180-replay,0,12,10,0,2,0,0,36,0,27,0,0,0,0,0,3,0,17598.0
episode-99115180-replay,0,13,10,0,2,0,0,36,0,27,0,0,0,0,4,3,0,17249.0
episode-99115180-replay,0,14,10,0,2,0,0,36,0,27,0,0,0,0,1,3,0,18303.0
episode-99115180-replay,0,15,10,0,2,0,0,36,0,18,0,0,0,0,12,3,0,22797.0
episode-99115180-replay,0,16,10,0,2,7,0,36,0,20,7,0,0,0,3,3,0,27768.0
episode-99115180-replay,0,17,10,0,2,7,0,36,0,20,0,0,0,0,4,3,0,34140.0
episode-99115180-replay,0,18,10,0,2,7,0,36,0,20,0,0,0,0,1,3,0,36472.0
episode-99115180-replay,0,19,10,0,2,2,0,36,0,14,1,0,0,0,6,3,0,43712.0
episode-99115180-replay,0,20,10,0,2,4,0,34,0,18,3,0,0,0,6,3,0,49158.0
episode-99115180-replay,0,21,10,0,2,14,0,33,0,15,10,0,0,0,2,3,0,56636.0
episode-99115180-replay,0,22,10,0,2,14,0,23,0,24,1,0,0,0,10,3,0,60461.0
episode-99115180-replay,0,23,10,0,2,12,0,20,0,27,1,0,0,0,9,3,0,64012.0
episode-99115180-replay,0,24,10,0,2,9,0,20,0,29,7,0,0,0,8,3,0,66795.0
episode-99115180-replay,0,25,10,0,2,13,0,15,0,34,5,0,0,0,7,3,0,69674.0
episode-99115180-replay,0,26,10,0,2,12,0,9,0,39,0,0,0,0,15,3,0,70549.0
episode-99115180-replay,0,27,10,0,2,5,0,0,0,30,0,0,0,0,0,3,0,73372.0
episode-99115180-replay,0,28,10,0,2,0,0,0,0,22,0,0,0,0,0,3,0,78822.0
episode-99115180-replay,0,29,10,0,2,0,0,0,0,2,0,0,0,0,0,3,8,82436.0
episode-99115180-replay,1,0,3,0,2,0,5,0,0,8,0,5,0,0,8,1,0,64.0
episode-99115180-replay,1,1,3,0,2,0,5,0,0,12,0,0,0,0,4,1,0,17.0
episode-99115180-replay,1,2,3,0,2,0,5,2,0,13,0,0,2,0,1,1,0,22.0
episode-99115180-replay,1,3,3,0,2,0,5,2,0,13,0,0,0,0,0,1,0,312.0
episode-99115180-replay,1,4,3,0,2,0,5,7,0,8,0,0,5,0,3,1,0,91.0
episode-99115180-replay,1,5,3,0,2,0,5,10,0,4,0,0,3,0,0,2,0,90.0
episode-99115180-replay,1,6,6,0,2,0,15,10,0,11,0,10,0,0,8,2,0,24.0
episode-99115180-replay,1,7,7,0,2,0,15,14,0,12,0,0,4,0,1,2,0,18.0
episode-99115180-replay,1,8,7,0,4,0,15,19,0,10,0,0,5,0,1,3,0,23.0
episode-99115180-replay,1,9,7,0,4,0,15,26,0,9,0,0,7,0,0,3,0,120.0
episode-99115180-replay,1,10,7,0,4,0,10,34,0,6,0,0,8,0,0,3,0,8481.0
episode-99115180-replay,1,11,7,0,4,0,11,36,0,12,0,1,2,0,12,3,0,8610.0
episode-99115180-replay,1,12,7,0,4,0,12,38,0,12,0,1,2,0,0,3,0,10902.0
episode-99115180-replay,1,13,8,0,4,0,12,38,0,12,0,0,0,0,0,3,0,10424.0
episode-99115180-replay,1,14,8,0,4,0,12,38,0,12,0,0,0,0,0,3,0,17260.0
episode-99115180-replay,1,15,8,0,4,0,12,38,0,11,0,0,0,0,10,3,0,22703.0
episode-99115180-replay,1,16,8,0,4,0,2,38,7,12,0,0,0,7,2,3,0,33895.0
episode-99115180-replay,1,17,8,0,4,0,2,38,10,9,0,0,0,3,0,3,0,36236.0
episode-99115180-replay,1,18,8,0,4,0,4,38,11,9,0,2,0,1,0,3,0,41846.0
episode-99115180-replay,1,19,8,0,4,0,4,36,11,8,0,0,0,0,5,3,0,47322.0
episode-99115180-replay,1,20,8,0,4,0,4,36,11,10,0,0,0,0,5,3,0,53106.0
episode-99115180-replay,1,21,9,0,4,0,4,31,11,11,0,0,0,0,1,3,0,59827.0
episode-99115180-replay,1,22,9,0,4,4,4,28,11,11,4,0,0,0,0,3,0,62265.0
episode-99115180-replay,1,23,9,0,4,10,2,28,11,7,6,0,0,0,0,3,0,63653.0
episode-99115180-replay,1,24,9,0,4,22,2,21,11,1,12,0,0,0,0,3,0,65163.0
episode-99115180-replay,1,25,9,0,4,24,2,16,11,0,6,0,0,0,0,3,0,65834.0
episode-99115180-replay,1,26,9,0,4,31,2,5,11,0,14,0,0,0,0,3,0,66798.0
episode-99115180-replay,1,27,9,0,3,23,2,3,11,0,0,0,0,0,0,3,0,72237.0
episode-99115180-replay,1,28,4,0,2,14,0,1,4,0,0,0,0,0,0,3,0,74399.0
episode-99115180-replay,1,29,4,0,2,0,0,0,1,0,0,0,0,0,0,3,12,83511.0
episode-99169915-replay,0,0,2,0,2,0,11,0,0,6,0,11,0,0,6,1,0,138.0
episode-99169915-replay,0,1,2,0,2,0,11,0,0,7,0,0,0,0,1,1,0,380.0
episode-99169915-replay,0,2,2,0,2,0,11,0,0,10,0,0,0,0,3,1,0,354.0
episode-99169915-replay,0,3,2,0,2,0,11,0,0,10,0,0,0,0,0,1,0,901.0
episode-99169915-replay,0,4,2,0,2,0,11,2,0,4,0,0,2,0,0,1,0,566.0
episode-99169915-replay,0,5,2,0,2,0,11,3,0,13,0,0,1,0,10,2,0,169.0
episode-99169915-replay,0,6,2,0,2,0,11,13,0,14,0,0,10,0,4,2,0,1379.0
episode-99169915-replay,0,7,5,0,2,0,11,16,0,13,0,0,3,0,0,2,0,395.0
episode-99169915-replay,0,8,7,0,2,0,11,16,0,13,0,0,0,0,0,2,0,2175.0
episode-99169915-replay,0,9,10,0,2,0,11,17,0,5,0,0,1,0,1,2,0,2640.0
episode-99169915-replay,0,10,11,0,3,0,0,18,0,4,0,0,1,0,0,3,0,13508.0
episode-99169915-replay,0,11,12,0,4,0,0,30,0,24,0,0,12,0,23,3,0,13216.0
episode-99169915-replay,0,12,12,0,6,0,0,30,0,27,0,0,0,0,3,3,0,16300.0
episode-99169915-replay,0,13,12,0,6,0,0,30,0,26,0,0,0,0,0,3,0,16397.0
episode-99169915-replay,0,14,12,0,6,0,0,30,0,27,0,0,0,0,1,3,0,18051.0
episode-99169915-replay,0,15,12,0,6,0,0,30,0,18,0,0,0,0,10,3,0,24860.0
episode-99169915-replay,0,16,13,0,6,0,0,30,0,21,0,0,0,0,11,3,0,30286.0
episode-99169915-replay,0,17,13,0,6,0,0,30,0,25,0,0,0,0,4,3,0,41442.0
episode-99169915-replay,0,18,14,0,6,0,0,30,0,25,0,0,0,0,0,3,0,48338.0
episode-99169915-replay,0,19,14,0,6,0,0,30,0,19,0,0,0,0,4,3,0,60925.0
episode-99169915-replay,0,20,14,0,6,0,0,27,0,19,0,0,0,0,11,3,0,65737.0
episode-99169915-replay,0,21,14,0,6,0,0,25,0,22,0,0,0,0,7,3,0,78173.0
episode-99169915-replay,0,22,14,0,6,0,0,17,0,32,0,0,0,0,10,3,0,87260.0
episode-99169915-replay,0,23,14,0,6,0,0,14,0,35,0,0,0,0,7,3,0,95785.0
episode-99169915-replay,0,24,14,0,6,0,0,14,0,36,0,0,0,0,12,3,0,102484.0
episode-99169915-replay,0,25,14,0,6,0,0,13,0,38,0,0,0,0,9,3,0,111098.0
episode-99169915-replay,0,26,14,0,6,0,0,12,0,38,0,0,0,0,10,3,0,116136.0
episode-99169915-replay,0,27,14,0,6,0,0,0,0,31,0,0,0,0,0,3,0,126198.0
episode-99169915-replay,0,28,14,0,5,0,0,0,0,19,0,0,0,0,0,3,0,134037.0
episode-99169915-replay,0,29,14,0,5,0,0,0,0,2,0,0,0,0,0,3,8,143012.0
episode-99169915-replay,1,0,3,0,2,0,5,0,0,8,0,5,0,0,8,1,0,64.0
episode-99169915-replay,1,1,3,0,2,0,5,0,0,12,0,0,0,0,4,1,0,17.0
episode-99169915-replay,1,2,3,0,2,0,5,2,0,13,0,0,2,0,1,1,0,22.0
episode-99169915-replay,1,3,3,0,2,0,5,2,0,13,0,0,0,0,0,1,0,312.0
episode-99169915-replay,1,4,3,0,2,0,5,7,0,8,0,0,5,0,3,1,0,91.0
episode-99169915-replay,1,5,3,0,2,0,5,10,0,4,0,0,3,0,0,2,0,90.0
episode-99169915-replay,1,6,6,0,2,0,15,10,0,11,0,10,0,0,8,2,0,24.0
episode-99169915-replay,1,7,7,0,2,0,15,14,0,12,0,0,4,0,1,2,0,18.0
episode-99169915-replay,1,8,9,0,2,0,15,19,0,9,0,0,5,0,1,3,0,23.0
episode-99169915-replay,1,9,9,0,3,0,15,24,0,10,0,0,5,0,1,3,0,17.0
episode-99169915-replay,1,10,9,0,3,0,10,32,0,7,0,0,8,0,0,3,0,4915.0
episode-99169915-replay,1,11,9,0,4,0,10,39,0,3,0,0,7,0,1,3,0,5623.0
episode-99169915-replay,1,12,9,0,5,0,10,39,0,6,0,0,0,0,4,3,0,7487.0
